brand,model,min_cost_price,max_cost_price,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,sale_state
Hyundai,Grand,689359.8901,724879.1209,7,29000,Petrol,0,18.9,1197,81.86,5,385000,Bihar
Honda,City,1268000,1680000,4,40000,Petrol,1,18,1497,117.3,5,940000,Gujarat
Hyundai,Grand,689359.8901,724879.1209,3,41000,CNG,0,18.9,1197,65.39,5,470000,Maharashtra
Volkswagen,Polo,706216.3743,1150549.708,9,62000,Diesel,0,22.07,1199,73.9,5,225000,Madhya Pradesh
Maruti,Vitara,839666.6667,1323333.333,4,57000,Diesel,0,24.3,1248,88.5,5,825000,Rajasthan
Audi,A4,4880000,5376000,5,29000,Petrol,1,15.64,1798,167.62,5,1890000,West Bengal
Maruti,Swift,629140.5229,920202.6144,6,52000,Diesel,0,25.2,1248,74,5,415000,Karnataka
Mercedes-Benz,C-Class,476200000,16000000,10,67000,Petrol,1,11.74,1796,186,5,950000,Jammu and Kashmir
Volkswagen,Vento,1042329.545,1616602.273,10,90000,Diesel,0,20.54,1598,103.6,5,350000,Tamil Nadu
Hyundai,i10,698320,729333.3333,8,20000,Petrol,0,19.81,1086,68.05,5,300000,Uttar Pradesh
Volkswagen,Polo,694000,1119000,8,46000,Petrol,0,16.47,1198,73.9,5,365000,Bihar
Toyota,Innova,2017158.73,2955126.984,7,34000,Diesel,0,12.99,2494,100.6,7,825000,Kerala 
Tata,Harrier,1711000,2464000,1,5125,Diesel,0,17,1956,167.67,5,1650000,Punjab
Hyundai,Creta,1203196.429,2058260.714,5,52000,Diesel,0,19.67,1582,126.2,5,950000,Haryana
Renault,KWID,380218.3908,633298.8506,4,36000,Petrol,0,25.17,799,53.3,5,320000,Himachal Pradesh
Volkswagen,Vento,1042329.545,1616602.273,7,74832,Diesel,1,21.21,1498,103.2,5,373000,Sikkim
Honda,Amaze,877000,1137000,7,60000,Diesel,0,25.8,1498,98.6,5,342000,Goa
Maruti,Wagon R,597000,604000,3,38000,CNG,0,26.6,998,58.16,5,415000,Nagaland
Maruti,Alto,357003.861,465401.5444,5,35286,Petrol,1,23.95,998,67.05,5,331000,Andhra Pradesh
Maruti,Baleno,684580.9129,1054132.78,4,58000,Diesel,0,27.39,1248,74,5,600000,Gujarat
Audi,Q7,8060000,8060000,2,14000,Diesel,1,14.75,2967,245,7,6645000,Maharashtra
Hyundai,i20,803000,1341000,5,40000,Petrol,0,18.6,1197,81.83,5,500000,Madhya Pradesh
Toyota,Camry,4500000,4500000,7,53000,Petrol,1,12.98,2494,178.3,5,1099000,Rajasthan
Maruti,Swift Dzire,675762.0482,990132.5301,9,120000,Diesel,0,19.3,1248,73.9,5,325000,West Bengal
Hyundai,Verna,1309000,1829000,9,72545,Diesel,0,22.32,1582,126.32,5,425000,Karnataka
Hyundai,i10,698320,729333.3333,10,58000,Petrol,0,20.36,1197,78.9,5,210000,Jammu and Kashmir
Toyota,Camry,4500000,4500000,5,75000,Petrol,1,19.16,2487,214.5,5,2100000,Maharashtra
Hyundai,Grand,671000,681000,7,65000,Petrol,0,18.9,1197,82,5,399000,Madhya Pradesh
Honda,Amaze,877000,1137000,8,75000,Diesel,0,25.8,1498,98.6,5,350000,Bihar
Maruti,Celerio,497000,622000,5,12957,Petrol,0,23.1,998,67.04,5,400000,Kerala 
Mercedes-Benz,GL-Class,7378454.545,7378454.545,7,90000,Diesel,1,12,2987,224,7,3200000,Punjab
Maruti,Swift,604000,898000,5,28000,Petrol,0,20.4,1197,83.11,5,440000,Haryana
Honda,Amaze,868000,1126000,6,15000,Diesel,0,25.8,1498,98.6,5,525000,Himachal Pradesh
Honda,City,1266000,1677000,6,40212,Petrol,0,17.8,1497,117.3,5,650000,Sikkim
Maruti,Ertiga,862000,1206000,4,45000,Petrol,0,19.34,1462,103,7,745000,Goa
Renault,KWID,343000,578000,2,14000,Petrol,0,23.01,999,67,5,390000,Nagaland
Maruti,Swift Dzire,675762.0482,990132.5301,3,70000,Diesel,1,28.4,1248,74.02,5,725000,Maharashtra
Maruti,Baleno,668000,1042000,5,60000,Petrol,1,21.4,1197,83.1,5,625000,Madhya Pradesh
BMW,3,5061000,5725000,8,75000,Diesel,1,18.88,1995,184,5,1100000,Maharashtra
Hyundai,Santro,554219.5122,725658.5366,13,56000,Petrol,0,17.92,1086,62.1,5,120000,Madhya Pradesh
Hyundai,Verna,1027000,1587000,8,74000,Petrol,0,17.01,1591,121.3,5,425000,Rajasthan
Audi,Q7,8060000,8060000,8,55000,Diesel,1,12.07,2967,241.4,7,2100000,West Bengal
Maruti,Swift,604000,898000,5,28000,Petrol,0,22,1197,81.8,5,425000,Karnataka
Toyota,Fortuner,3997000,4624000,7,46000,Diesel,1,12.55,2982,168.5,7,1625000,Jammu and Kashmir
Maruti,Swift,629140.5229,920202.6144,9,85000,Diesel,0,22.9,1248,74,5,280000,Maharashtra
Mahindra,XUV500,1654000,2328000,6,97000,Diesel,0,15.1,2179,140,7,850000,Madhya Pradesh
Hyundai,Creta,1263000,2103000,6,40000,Diesel,1,17.01,1582,126.2,5,930000,Bihar
Mahindra,Scorpio,1521000,1961000,11,120000,Diesel,0,14,2523,75,7,200000,Kerala 
Maruti,Baleno,668000,1042000,3,21000,Petrol,0,21.01,1197,81.8,5,625000,Punjab
BMW,3,5124421.488,5811851.24,5,29000,Diesel,1,21.76,1995,188,5,2450000,Haryana
Land Rover,Rover,34208314.29,14101571.43,3,38000,Diesel,1,18,2993,255,7,3990000,Maharashtra
Jaguar,XF,6813000,6813000,6,50000,Diesel,1,16.36,2179,187.7,5,2400000,Madhya Pradesh
Honda,Amaze,704000,990000,3,40200,Petrol,0,17.8,1198,86.7,5,650000,Goa
Hyundai,Creta,1263000,2103000,5,110000,Diesel,0,21.38,1396,88.7,5,720000,Nagaland
Maruti,Swift,629140.5229,920202.6144,8,100000,Diesel,0,22.9,1248,74,5,320000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,5,38000,Diesel,0,24,1120,70,5,410000,Madhya Pradesh
Honda,Jazz,851000,1097000,4,57812,Petrol,0,18.2,1199,88.7,5,595000,Maharashtra
Maruti,Alto,332000,445000,7,58001,Petrol,0,22.74,796,47.3,5,215000,Madhya Pradesh
Hyundai,Grand,648000,657000,4,1010,Petrol,0,18.9,1197,81.86,5,500000,Rajasthan
Hyundai,Grand,648000,657000,5,45000,Petrol,0,18.9,1197,82,5,420000,West Bengal
Rolls-Royce,Ghost,79600000,91100000,4,5000,Petrol,1,10.2,6592,563,4,24200000,Karnataka
Hyundai,i20,926000,1219000,6,90000,Diesel,0,22.54,1396,88.73,5,500000,Jammu and Kashmir
Tata,Tigor,650000,904000,3,16000,Petrol,1,20.3,1199,84,5,545000,Maharashtra
Maruti,Swift Dzire,653000,995000,5,35600,Petrol,0,22,1197,81.8,5,465000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,9,30000,Diesel,0,22.9,1248,74,5,325000,Gujarat
Maruti,Alto,357003.861,465401.5444,7,40000,Petrol,0,23.95,998,67.05,5,235000,Maharashtra
Audi,A6,6511200,7091000,5,58000,Diesel,1,18.53,1968,187.74,5,2675000,Madhya Pradesh
Skoda,Superb,3537000,3827000,7,36000,Petrol,1,13.7,1798,157.75,5,1099000,Rajasthan
Maruti,Ertiga,926776,1149968,4,63001,Diesel,0,24.52,1248,88.5,7,725000,West Bengal
Hyundai,Creta,1166000,2057000,6,64000,Petrol,0,15.29,1591,121.3,5,875000,Karnataka
Mercedes-Benz,C-Class,5130000,6408000,2,9000,Diesel,1,19.27,2143,170,5,3950000,Jammu and Kashmir
Ford,Ecosport,919000,1313000,2,19338,Petrol,0,15.9,1496,120.69,5,985000,Tamil Nadu
Hyundai,i20,926000,1219000,6,39838,Diesel,0,22.54,1396,88.73,5,565000,Uttar Pradesh
BMW,7,16200000,16200000,8,89000,Diesel,1,14.49,2993,258,5,1999000,Bihar
Hyundai,i20,803000,1341000,5,39465,Petrol,0,18.6,1197,81.83,5,625000,Kerala 
Mahindra,XUV500,1654000,2328000,9,60000,Diesel,0,15.1,2179,140,7,475000,Punjab
Ford,Ecosport,919000,1313000,2,17000,Petrol,0,15.9,1496,120.69,5,915000,Haryana
Kia,Seltos,1219000,2007000,2,25000,Diesel,0,20.8,1493,113.4,5,1540000,Himachal Pradesh
Maruti,Eeco,582000,582000,4,33304,CNG,0,21.94,1196,61.7,5,331000,Sikkim
Maruti,Swift,604000,898000,6,52000,Petrol,0,20.4,1197,81.8,5,435000,Goa
Mercedes-Benz,S-Class,16400000,31900000,2,18000,Petrol,1,7.81,2996,362.07,5,11000000,Nagaland
Skoda,Superb,3619450.98,3922294.118,7,80182,Diesel,1,17.2,1968,138.08,5,1075000,Andhra Pradesh
Hyundai,i20,974000,1309000,7,120000,Diesel,0,22.54,1396,88.73,5,550000,Gujarat
Mercedes-Benz,C-Class,4995000,6240000,7,80000,Diesel,1,14.84,2143,170,5,1475000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,5,45417,Diesel,0,24.3,1248,88.5,5,750000,Madhya Pradesh
Hyundai,Grand,654000,663000,5,6200,Petrol,0,18.9,1197,82,5,410000,Rajasthan
Ford,Endeavour,3575000,4206000,3,48000,Diesel,1,10.91,3198,197,7,2899000,West Bengal
Honda,City,1268000,1680000,12,58000,Petrol,0,17,1497,118,5,260000,Karnataka
Honda,City,1479000,1755000,7,48000,Diesel,0,26,1498,98.6,5,525000,Jammu and Kashmir
Mercedes-Benz,C-Class,5130000,6408000,7,87360,Diesel,1,14.84,2143,170,5,1165000,Maharashtra
Mercedes-Benz,C-Class,5130000,6408000,7,75000,Diesel,1,11.78,2143,167.62,5,1450000,Madhya Pradesh
Land Rover,Rover,13000000,20700000,4,9500,Diesel,1,12.65,2993,296,5,9200000,Gujarat
Mahindra,XUV500,1666000,2320000,2,5000,Diesel,0,15.1,2179,152.87,7,1588000,Maharashtra
Mahindra,XUV500,1611000,2267000,7,177000,Diesel,0,15.1,2179,140,7,550000,Madhya Pradesh
Honda,City,1479000,1755000,7,60000,Diesel,0,26,1498,98.6,5,500000,Rajasthan
Maruti,Swift Dzire,653000,995000,3,45000,Petrol,0,21.21,1197,81.8,5,634000,West Bengal
Hyundai,Creta,1158000,2059000,6,54525,Petrol,0,15.29,1591,121.3,5,750000,Karnataka
Ford,Endeavour,3575000,4206000,9,58000,Diesel,1,11.4,2953,153.86,7,750000,Jammu and Kashmir
Honda,Amaze,704000,990000,4,19500,Petrol,0,17.8,1198,86.7,5,499000,Tamil Nadu
Maruti,Swift,604000,898000,5,28000,Petrol,0,20.4,1197,81.8,5,425000,Uttar Pradesh
Toyota,Innova,1990000,2990000,4,50000,Diesel,1,11.36,2755,171.5,8,1600000,Bihar
Honda,Civic,2084000,2463000,12,65000,Petrol,1,12.9,1799,130,5,225000,Kerala 
Maruti,Baleno,668000,1042000,4,61000,Petrol,0,21.4,1197,83.1,5,525000,Punjab
Hyundai,Creta,1170000,1975000,4,110000,Diesel,0,19.67,1582,126.2,5,1045000,Haryana
Skoda,Rapid,892632.6531,1563551.02,7,72000,Diesel,1,21.66,1498,103.52,5,515000,Himachal Pradesh
Mahindra,Thar,1475000,1692000,2,15000,Diesel,0,16.55,2498,105,6,950000,Sikkim
Mahindra,XUV500,1662371.134,2340865.979,8,61845,Diesel,0,15.1,2179,140,7,575000,Goa
Maruti,Vitara,839666.6667,1323333.333,3,37000,Diesel,1,24.3,1248,88.5,5,795000,Nagaland
BMW,5,7069000,7939000,13,70000,Diesel,1,16.73,2495,218,5,550000,Andhra Pradesh
Volkswagen,Polo,691000,1127000,11,106451,Petrol,0,16.47,1198,73.9,5,225000,Gujarat
Toyota,Innova,1939000,2925000,3,46000,Diesel,0,13.68,2393,147.8,7,1740000,Maharashtra
Mahindra,Thar,1475000,1692000,8,56000,Diesel,0,16.55,2498,105,7,515000,Madhya Pradesh
MG,Hector,1496000,2073000,1,1000,Petrol,0,15.81,1451,141,5,1490000,Rajasthan
Maruti,Wagon R,597000,604000,4,36954,CNG,0,26.6,998,58.16,5,350000,West Bengal
Maruti,Baleno,668000,1042000,3,21000,Petrol,0,21.4,1197,83.1,5,675000,Karnataka
Audi,A4,5004692.308,5511153.846,6,62000,Diesel,1,17.11,1968,174.33,5,1549000,Jammu and Kashmir
Hyundai,i20,803000,1341000,3,24132,Petrol,0,20.35,1197,81.86,5,625000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,6,79000,Diesel,0,19.3,1248,73.9,5,425000,Madhya Pradesh
Honda,City,1479000,1755000,6,66000,Diesel,0,26,1498,98.6,5,575000,Bihar
Hyundai,Grand,648000,657000,4,50021,Petrol,0,18.9,1197,82,5,470000,Kerala 
Mercedes-Benz,E-Class,7545000,9401000,7,40000,Diesel,1,13,2143,201.1,5,1790000,Punjab
Maruti,Wagon R,511000,679000,8,36900,Petrol,0,21.79,998,67.05,5,265000,Haryana
Audi,A4,4880000,5376000,8,48000,Petrol,1,17.84,1395,147.51,5,1450000,Himachal Pradesh
Ford,Ecosport,1014000,1379000,8,55000,Diesel,0,22.7,1498,89.84,5,395000,Sikkim
Toyota,Fortuner,3997000,4624000,9,55000,Diesel,0,13,2982,168.7,7,1050000,Goa
Hyundai,i20,803000,1341000,4,50740,Petrol,0,18.6,1197,81.83,5,600000,Nagaland
Hyundai,Creta,1263000,2103000,3,70000,Diesel,0,21.38,1396,88.7,5,875000,Maharashtra
Tata,Nexon,848000,1372000,3,27700,Petrol,1,17,1198,108.5,5,890000,Madhya Pradesh
Honda,City,1479000,1755000,7,42000,Diesel,0,25.1,1498,98.6,5,625000,Maharashtra
Hyundai,Santro,540000,740000,2,2565,Petrol,1,20.3,1086,68.07,5,550000,Madhya Pradesh
Skoda,Superb,3534000,3822000,12,83546,Petrol,1,13.7,1798,157.75,5,310000,Rajasthan
Skoda,Rapid,892632.6531,1563551.02,4,59000,Diesel,1,21.72,1498,108.6,5,735000,West Bengal
Hyundai,Creta,1166000,2057000,5,54400,Petrol,1,13,1591,121.3,5,980000,Karnataka
Mahindra,Scorpio,1521000,1961000,7,70000,Diesel,0,12.05,2179,120,9,450000,Jammu and Kashmir
Maruti,Swift Dzire,675762.0482,990132.5301,5,52490,Petrol,0,19,1197,85.8,5,465000,Maharashtra
Maruti,Ciaz,978964.0288,1340179.856,4,48000,Diesel,0,28.09,1248,88.5,5,711000,Madhya Pradesh
Tata,Nexon,848000,1372000,3,24000,Petrol,0,17,1198,108.5,5,750000,Bihar
Maruti,Baleno,668000,1042000,2,9000,Petrol,1,21.4,1197,83.1,5,650000,Kerala 
Ford,Ecosport,1014000,1379000,6,46000,Diesel,0,22.7,1498,89.84,5,570000,Punjab
Honda,Amaze,877000,1137000,8,78000,Diesel,0,25.8,1498,98.6,5,365000,Haryana
Ford,Ecosport,1014000,1379000,2,19925,Diesel,0,23,1498,98.96,5,949000,Maharashtra
Mercedes-Benz,GL-Class,7452000,7452000,5,35000,Diesel,1,17.9,2143,167.6,5,3600000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,6,150000,Diesel,0,26.59,1248,74,5,330000,Goa
Honda,Civic,2084000,2463000,11,36000,Petrol,0,14.8,1799,130.2,5,375000,Nagaland
Maruti,Wagon R,511000,679000,3,7000,Petrol,0,20.51,998,67.06,5,410000,Maharashtra
Hyundai,Creta,1263000,2103000,5,79000,Diesel,1,17.01,1582,126.2,5,970000,Madhya Pradesh
Maruti,Ertiga,862000,1206000,2,5298,Petrol,0,19.34,1462,103,7,900000,Maharashtra
Maruti,Wagon R,597000,604000,6,128000,CNG,0,26.6,998,58.16,5,283000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,9,85000,Diesel,0,12.8,2494,102,7,575000,Rajasthan
Maruti,Celerio,624000,630000,2,40000,CNG,0,30.47,998,58.33,5,465000,West Bengal
Honda,City,1234000,1627000,9,55584,Petrol,1,15.6,1497,116.3,5,450000,Karnataka
Hyundai,i10,698320,729333.3333,8,37200,Petrol,0,19.81,1086,68.05,5,250000,Jammu and Kashmir
Maruti,Swift Dzire,653000,995000,7,62000,Petrol,0,19.1,1197,85.8,5,425000,Maharashtra
Maruti,Wagon R,512000,701000,12,70962,Petrol,0,18.9,998,67.1,5,145000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,2,28000,Diesel,0,24.2,1498,93.87,7,1075000,Bihar
Honda,City,1268000,1680000,3,21094,Petrol,1,18,1497,117.6,5,940000,Kerala 
Maruti,Vitara,839666.6667,1323333.333,2,22000,Diesel,1,24.3,1248,88.5,5,870000,Punjab
Maruti,Ertiga,926776,1149968,8,57593,Diesel,0,24.52,1248,88.5,7,480000,Haryana
Mahindra,Scorpio,1521000,1961000,10,130311,Diesel,0,12.05,2179,120,9,385000,Himachal Pradesh
Maruti,Alto,332000,445000,8,60000,Petrol,0,22.74,796,47.3,5,185000,Sikkim
Hyundai,i20,801000,1333000,7,54159,Petrol,0,18.5,1197,82.85,5,410000,Goa
Toyota,Innova,1990000,2990000,2,8000,Diesel,0,13.68,2393,147.51,7,1835000,Nagaland
Maruti,Eeco,448000,494000,5,63530,Petrol,0,15.37,1196,73,5,245000,Andhra Pradesh
BMW,7,16100000,28200000,13,56000,Petrol,1,8.45,2979,321,5,890000,Gujarat
Honda,City,1268000,1680000,16,68000,Petrol,0,13,1493,100,5,65000,Maharashtra
Maruti,Baleno,668000,1042000,3,19000,Petrol,1,19.56,1197,81.8,5,699000,Madhya Pradesh
Mahindra,Scorpio,1519000,1971000,5,56000,Diesel,0,15.4,2179,120,7,1075000,Rajasthan
Maruti,Alto,357003.861,465401.5444,4,11000,Petrol,0,23.95,998,67.05,5,325000,West Bengal
Maruti,Swift,604000,898000,11,62000,Petrol,0,16.1,1298,88.2,5,219000,Karnataka
Toyota,Camry,4495000,4495000,5,65000,Petrol,1,19.16,2487,214.5,5,1975000,Maharashtra
Hyundai,Grand,648000,657000,4,30000,Petrol,0,18.9,1197,81.86,5,485000,Madhya Pradesh
Mahindra,Scorpio,1479000,1920000,4,60000,Diesel,0,15.4,1997,120,7,1000000,Madhya Pradesh
Honda,City,1330978.362,1707437.403,7,55000,Diesel,0,26,1498,98.6,5,635000,Bihar
Toyota,Innova,2017158.73,2955126.984,10,98000,Diesel,0,12.8,2494,102,7,575000,Kerala 
Hyundai,i10,698320,729333.3333,8,25783,Petrol,0,20.36,1197,78.9,5,300000,Maharashtra
Audi,A4,5004692.308,5511153.846,10,100000,Diesel,1,16.55,1968,147.51,5,1150000,Madhya Pradesh
Volkswagen,Polo,694000,1119000,6,41000,Petrol,0,16.47,1198,74,5,465000,Himachal Pradesh
Land Rover,Rover,7200000,7464000,2,18100,Diesel,1,12.83,2179,147.5,7,4500000,Maharashtra
Land Rover,Rover,7200000,7464000,4,35800,Diesel,1,12.83,1999,148.31,7,3575000,Madhya Pradesh
Renault,Duster,1143444.444,1690333.333,8,50000,Diesel,0,19.01,1461,108.45,5,450000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,4,36732,Diesel,0,24,1186,73.97,5,529000,Madhya Pradesh
Hyundai,Grand,689359.8901,724879.1209,3,50000,Diesel,0,24,1186,73.97,5,450000,Maharashtra
Hyundai,Creta,1158000,2059000,5,30000,Petrol,0,15.8,1591,121.3,5,895000,Madhya Pradesh
Maruti,Swift Dzire,653000,995000,5,61483,Petrol,0,22,1197,81.8,5,450000,Madhya Pradesh
Maruti,Celerio,497000,622000,4,26000,Petrol,1,23.1,998,67.04,5,400000,Rajasthan
Hyundai,Verna,1027000,1587000,10,40000,Petrol,0,16.2,1599,103.2,5,350000,West Bengal
Hyundai,Verna,1219000,1718000,6,52000,Diesel,0,23.9,1582,126.2,5,695000,Karnataka
Honda,Amaze,704000,990000,4,42000,Petrol,0,18,1198,86.7,5,455000,Jammu and Kashmir
Toyota,Innova,2017158.73,2955126.984,5,82000,Diesel,0,13.68,2393,147.8,7,1300000,Tamil Nadu
Audi,A4,5004692.308,5511153.846,7,59000,Diesel,1,17.11,1968,174.33,5,1275000,Uttar Pradesh
Maruti,Swift,629140.5229,920202.6144,6,73000,Diesel,0,28.4,1248,74,5,425000,Maharashtra
Maruti,Baleno,677000,1055000,4,39500,Petrol,1,21.4,1197,83.1,5,600000,Madhya Pradesh
Hyundai,Creta,1263000,2103000,5,35000,Diesel,0,19.67,1582,126.2,5,1050000,Maharashtra
Toyota,Innova,1990000,2990000,4,27000,Diesel,0,13.68,2393,147.51,7,1450000,Madhya Pradesh
Mahindra,Thar,1491000,1703000,3,28500,Diesel,0,16.55,2498,105,6,950000,Maharashtra
Hyundai,i10,698320,729333.3333,9,55329,Petrol,0,20.36,1197,78.9,5,260000,Madhya Pradesh
Mahindra,XUV500,1666000,2320000,8,80220,Diesel,0,15.1,2179,140,7,675000,Goa
Toyota,Innova,1990000,2990000,2,34000,Diesel,1,11.36,2755,171.5,7,1945000,Maharashtra
Honda,City,1266000,1677000,9,69000,Petrol,0,17,1497,118,5,445000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,6,27599,Petrol,0,19.81,1086,68.05,5,350000,Madhya Pradesh
Maruti,Ciaz,978964.0288,1340179.856,4,45000,Diesel,0,28.09,1248,88.5,5,631000,Maharashtra
Volkswagen,Polo,706216.3743,1150549.708,4,35000,Petrol,0,16.2,1199,74,5,425000,Madhya Pradesh
Renault,Duster,1143444.444,1690333.333,5,52000,Diesel,0,19.87,1461,83.8,5,575000,Rajasthan
Maruti,Celerio,537713.5417,658937.5,6,33000,Petrol,0,23.1,998,67.04,5,370000,West Bengal
Mahindra,Thar,1475000,1692000,8,49000,Diesel,0,16.55,2498,105,7,525000,Karnataka
Mahindra,XUV500,1654000,2328000,4,74000,Diesel,0,16,2179,140,7,1300000,Jammu and Kashmir
Ford,Ecosport,1014000,1379000,4,24000,Diesel,0,22.77,1498,98.59,5,680000,Tamil Nadu
Honda,Amaze,869000,1126000,8,48080,Diesel,0,25.8,1498,98.6,5,305000,Uttar Pradesh
Mahindra,XUV500,1666000,2320000,9,67000,Diesel,0,15.1,2179,140,7,525000,Maharashtra
Mahindra,Thar,1475000,1692000,4,24000,Diesel,0,18.06,2523,63,7,840000,Madhya Pradesh
Honda,Amaze,877000,1137000,6,68000,Diesel,0,25.8,1498,98.6,5,400000,Punjab
Datsun,GO,476000,781000,3,60000,Petrol,0,19.83,1198,67,7,375000,Haryana
Mercedes-Benz,C-Class,5130000,6408000,8,51000,Diesel,1,19.27,2143,167.62,5,1290000,Himachal Pradesh
Maruti,Ertiga,926776,1149968,5,68219,Diesel,0,24.52,1248,88.5,7,650000,Maharashtra
Maruti,Wagon R,511000,679000,5,120000,Petrol,0,20.51,998,67.04,5,300000,Madhya Pradesh
Renault,Duster,1143444.444,1690333.333,7,64000,Diesel,0,19.87,1461,83.8,5,395000,Nagaland
Mercedes-Benz,C-Class,5130000,6408000,7,48000,Diesel,1,11.78,2143,167.62,5,1431000,Maharashtra
Maruti,Ertiga,926776,1149968,8,72000,Diesel,0,25.47,1248,88.5,7,475000,Madhya Pradesh
Hyundai,Grand,689359.8901,724879.1209,6,45000,Petrol,1,18.9,1197,82,5,510000,Maharashtra
Mahindra,Thar,1475000,1692000,7,43000,Diesel,0,16.55,2498,105,7,470000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,30000,Diesel,0,28.4,1248,74.02,5,700000,Rajasthan
Maruti,Swift Dzire,653000,995000,5,57200,Petrol,0,20.85,1197,83.14,5,450000,West Bengal
Hyundai,i20,974000,1309000,9,53000,Diesel,0,21.9,1396,88.8,5,299000,Karnataka
Mahindra,XUV500,1654000,2328000,6,55000,Diesel,0,16,2179,140,7,875000,Maharashtra
Toyota,Fortuner,3898993.827,4498932.099,4,69000,Diesel,1,12.9,2755,174.5,7,2450000,Madhya Pradesh
Maruti,Baleno,668000,1042000,2,3000,Petrol,0,21.01,1197,81.8,5,640000,Uttar Pradesh
Hyundai,i20,803000,1341000,10,60000,Petrol,0,17,1197,80,5,245000,Maharashtra
Datsun,RediGO,311000,520000,2,2500,Petrol,0,22.7,799,53.64,5,300000,Madhya Pradesh
Maruti,Alto,357003.861,465401.5444,7,62488,Petrol,0,20.92,998,67.1,5,235000,Punjab
Maruti,Ciaz,968000,1336000,6,45000,Petrol,0,20.73,1373,91.1,5,565000,Haryana
Hyundai,Verna,1309000,1829000,7,70000,Diesel,1,22.32,1582,126.32,5,585000,Maharashtra
Maruti,Eeco,448000,494000,6,37000,Petrol,0,15.37,1196,73,5,265000,Madhya Pradesh
Maruti,Wagon R,511000,679000,1,7640,Petrol,0,21.79,998,67.05,5,460000,Goa
Maruti,Baleno,684580.9129,1054132.78,6,65000,Petrol,0,21.4,1197,83.1,5,510000,Nagaland
Hyundai,i20,803000,1341000,3,12000,Petrol,0,18.6,1197,81.83,5,650000,Andhra Pradesh
Toyota,Innova,1980000,2691000,5,46000,Petrol,1,10.75,2694,163.7,7,1700000,Gujarat
Mahindra,XUV500,1654000,2328000,6,70000,Diesel,0,16,2179,140,7,915000,Maharashtra
Volkswagen,Vento,1042329.545,1616602.273,10,68500,Petrol,0,15.04,1598,103.6,5,281000,Madhya Pradesh
Hyundai,Verna,1027000,1587000,6,39000,Petrol,0,17.01,1591,121.4,5,625000,Rajasthan
Volkswagen,Polo,706216.3743,1150549.708,7,62200,Diesel,0,22.07,1199,73.9,5,350000,Maharashtra
Mahindra,XUV500,1654000,2328000,4,34000,Diesel,1,16,2179,140,7,1175000,Madhya Pradesh
Maruti,Eeco,448000,494000,6,37000,Petrol,0,15.37,1196,73,5,260000,Maharashtra
Audi,A6,6437000,7006000,5,25000,Petrol,1,15.26,1798,187.74,5,2950000,Madhya Pradesh
Toyota,Innova,1997000,2918000,4,63000,Diesel,1,11.36,2755,171.5,7,1450000,Uttar Pradesh
Honda,Amaze,704000,990000,3,20000,Petrol,1,19,1199,88.76,5,699000,Bihar
Maruti,Swift,604000,898000,6,39000,Petrol,0,20.4,1197,81.8,5,400000,Kerala 
MG,Hector,1699000,2175000,2,28000,Diesel,0,17.41,1956,167.68,5,1650000,Maharashtra
Hyundai,i20,770000,1278000,3,15000,Petrol,0,18.6,1197,81.83,5,620000,Madhya Pradesh
Jaguar,XF,6813000,6813000,7,46000,Diesel,1,14.74,2993,270.9,5,2250000,Himachal Pradesh
Ford,Ecosport,1005000,1348000,4,17908,Diesel,0,21.7,1498,98.96,5,730000,Sikkim
Maruti,Alto,357003.861,465401.5444,10,57000,CNG,0,26.83,796,38.4,5,172000,Goa
Maruti,Swift,604000,898000,13,66000,Petrol,0,16.1,1197,85,5,170000,Maharashtra
Hyundai,i20,974000,1309000,6,31000,Diesel,0,22.54,1396,88.73,5,480000,Madhya Pradesh
Maruti,Swift Dzire,653000,995000,6,51000,Petrol,0,19.1,1197,85.8,5,399000,Gujarat
Audi,A4,5004692.308,5511153.846,9,81000,Diesel,1,15.2,1968,140.8,5,1000000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,3,15000,Diesel,1,24.3,1248,88.5,5,1000000,Madhya Pradesh
Maruti,Dzire LXI,674000,1004000,5,10000,Petrol,0,23.26,1197,88.5,5,500000,Rajasthan
Mahindra,Scorpio,1479000,1920000,6,53000,Diesel,0,15.4,2179,120,8,925000,West Bengal
Maruti,Swift,607000,906000,14,65000,Petrol,0,22,1197,81.8,5,170000,Karnataka
Hyundai,Creta,1263000,2103000,5,69000,Diesel,0,20.5,1582,126.2,5,825000,Maharashtra
Hyundai,i20,854082.8652,1307925.562,6,70000,Diesel,0,22.54,1396,88.73,5,590000,Madhya Pradesh
Maruti,Baleno,652000,1027000,2,11000,Petrol,0,21.01,1197,81.8,5,680000,Uttar Pradesh
